class1,receptor1_name_short,receptor1_name,receptor1_entry_name,class2,receptor2_name_short,receptor2_name,receptor2_entry_name,identity,similarity
A (Rhodopsin),&beta;<sub>3</sub>,&beta;<sub>3</sub>-adrenoceptor,adrb3_human,T (Taste 2),TAS2R45,TAS2R45,t2r45_human,10,29
A (Rhodopsin),&beta;<sub>3</sub>,&beta;<sub>3</sub>-adrenoceptor,adrb3_human,T (Taste 2),TAS2R46,TAS2R46,t2r46_human,9,27
A (Rhodopsin),&beta;<sub>3</sub>,&beta;<sub>3</sub>-adrenoceptor,adrb3_human,T (Taste 2),TAS2R50,TAS2R50,t2r50_human,10,27
A (Rhodopsin),&beta;<sub>3</sub>,&beta;<sub>3</sub>-adrenoceptor,adrb3_human,T (Taste 2),TAS2R60,TAS2R60,t2r60_human,9,24
A (Rhodopsin),D<sub>1</sub>,D<sub>1</sub> receptor,drd1_human,T (Taste 2),TAS2R1,TAS2R1,ta2r1_human,11,25
A (Rhodopsin),D<sub>1</sub>,D<sub>1</sub> receptor,drd1_human,T (Taste 2),TAS2R3,TAS2R3,ta2r3_human,8,24
A (Rhodopsin),D<sub>1</sub>,D<sub>1</sub> receptor,drd1_human,T (Taste 2),TAS2R4,TAS2R4,ta2r4_human,8,28
A (Rhodopsin),D<sub>1</sub>,D<sub>1</sub> receptor,drd1_human,T (Taste 2),TAS2R5,TAS2R5,ta2r5_human,9,25
A (Rhodopsin),D<sub>1</sub>,D<sub>1</sub> receptor,drd1_human,T (Taste 2),TAS2R7,TAS2R7,ta2r7_human,11,25
A (Rhodopsin),D<sub>1</sub>,D<sub>1</sub> receptor,drd1_human,T (Taste 2),TAS2R8,TAS2R8,ta2r8_human,8,25
A (Rhodopsin),D<sub>1</sub>,D<sub>1</sub> receptor,drd1_human,T (Taste 2),TAS2R9,TAS2R9,ta2r9_human,10,28
A (Rhodopsin),D<sub>1</sub>,D<sub>1</sub> receptor,drd1_human,T (Taste 2),TAS2R10,TAS2R10,t2r10_human,8,24
A (Rhodopsin),D<sub>1</sub>,D<sub>1</sub> receptor,drd1_human,T (Taste 2),TAS2R13,TAS2R13,t2r13_human,8,26
A (Rhodopsin),D<sub>1</sub>,D<sub>1</sub> receptor,drd1_human,T (Taste 2),TAS2R14,TAS2R14,t2r14_human,9,26
A (Rhodopsin),D<sub>1</sub>,D<sub>1</sub> receptor,drd1_human,T (Taste 2),TAS2R16,TAS2R16,t2r16_human,7,24
A (Rhodopsin),D<sub>1</sub>,D<sub>1</sub> receptor,drd1_human,T (Taste 2),TAS2R19,TAS2R19,t2r19_human,6,25
A (Rhodopsin),D<sub>1</sub>,D<sub>1</sub> receptor,drd1_human,T (Taste 2),TAS2R20,TAS2R20,t2r20_human,8,26
A (Rhodopsin),D<sub>1</sub>,D<sub>1</sub> receptor,drd1_human,T (Taste 2),TAS2R30,TAS2R30,t2r30_human,8,27
A (Rhodopsin),D<sub>1</sub>,D<sub>1</sub> receptor,drd1_human,T (Taste 2),TAS2R31,TAS2R31,t2r31_human,7,25
A (Rhodopsin),D<sub>1</sub>,D<sub>1</sub> receptor,drd1_human,T (Taste 2),TAS2R38,TAS2R38,t2r38_human,10,23
A (Rhodopsin),D<sub>1</sub>,D<sub>1</sub> receptor,drd1_human,T (Taste 2),TAS2R39,TAS2R39,t2r39_human,9,24
A (Rhodopsin),D<sub>1</sub>,D<sub>1</sub> receptor,drd1_human,T (Taste 2),TAS2R40,TAS2R40,t2r40_human,9,27
A (Rhodopsin),D<sub>1</sub>,D<sub>1</sub> receptor,drd1_human,T (Taste 2),TAS2R41,TAS2R41,t2r41_human,12,29
A (Rhodopsin),D<sub>1</sub>,D<sub>1</sub> receptor,drd1_human,T (Taste 2),TAS2R42,TAS2R42,t2r42_human,8,26
A (Rhodopsin),D<sub>1</sub>,D<sub>1</sub> receptor,drd1_human,T (Taste 2),TAS2R43,TAS2R43,t2r43_human,7,26
A (Rhodopsin),D<sub>1</sub>,D<sub>1</sub> receptor,drd1_human,T (Taste 2),TAS2R45,TAS2R45,t2r45_human,9,27
A (Rhodopsin),D<sub>1</sub>,D<sub>1</sub> receptor,drd1_human,T (Taste 2),TAS2R46,TAS2R46,t2r46_human,8,26
A (Rhodopsin),D<sub>1</sub>,D<sub>1</sub> receptor,drd1_human,T (Taste 2),TAS2R50,TAS2R50,t2r50_human,8,25
A (Rhodopsin),D<sub>1</sub>,D<sub>1</sub> receptor,drd1_human,T (Taste 2),TAS2R60,TAS2R60,t2r60_human,11,26
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,T (Taste 2),TAS2R1,TAS2R1,ta2r1_human,10,29
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,T (Taste 2),TAS2R3,TAS2R3,ta2r3_human,10,28
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,T (Taste 2),TAS2R4,TAS2R4,ta2r4_human,12,32
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,T (Taste 2),TAS2R5,TAS2R5,ta2r5_human,10,28
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,T (Taste 2),TAS2R7,TAS2R7,ta2r7_human,13,30
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,T (Taste 2),TAS2R8,TAS2R8,ta2r8_human,12,30
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,T (Taste 2),TAS2R9,TAS2R9,ta2r9_human,12,33
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,T (Taste 2),TAS2R10,TAS2R10,t2r10_human,11,30
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,T (Taste 2),TAS2R13,TAS2R13,t2r13_human,10,31
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,T (Taste 2),TAS2R14,TAS2R14,t2r14_human,10,32
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,T (Taste 2),TAS2R16,TAS2R16,t2r16_human,8,25
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,T (Taste 2),TAS2R19,TAS2R19,t2r19_human,10,29
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,T (Taste 2),TAS2R20,TAS2R20,t2r20_human,11,29
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,T (Taste 2),TAS2R30,TAS2R30,t2r30_human,11,31
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,T (Taste 2),TAS2R31,TAS2R31,t2r31_human,12,31
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,T (Taste 2),TAS2R38,TAS2R38,t2r38_human,9,28
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,T (Taste 2),TAS2R39,TAS2R39,t2r39_human,9,28
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,T (Taste 2),TAS2R40,TAS2R40,t2r40_human,10,27
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,T (Taste 2),TAS2R41,TAS2R41,t2r41_human,13,29
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,T (Taste 2),TAS2R42,TAS2R42,t2r42_human,9,28
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,T (Taste 2),TAS2R43,TAS2R43,t2r43_human,12,31
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,T (Taste 2),TAS2R45,TAS2R45,t2r45_human,13,32
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,T (Taste 2),TAS2R46,TAS2R46,t2r46_human,12,30
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,T (Taste 2),TAS2R50,TAS2R50,t2r50_human,12,31
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,T (Taste 2),TAS2R60,TAS2R60,t2r60_human,13,28
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,T (Taste 2),TAS2R1,TAS2R1,ta2r1_human,10,26
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,T (Taste 2),TAS2R3,TAS2R3,ta2r3_human,8,27
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,T (Taste 2),TAS2R4,TAS2R4,ta2r4_human,10,30
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,T (Taste 2),TAS2R5,TAS2R5,ta2r5_human,10,27
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,T (Taste 2),TAS2R7,TAS2R7,ta2r7_human,11,29
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,T (Taste 2),TAS2R8,TAS2R8,ta2r8_human,9,28
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,T (Taste 2),TAS2R9,TAS2R9,ta2r9_human,10,31
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,T (Taste 2),TAS2R10,TAS2R10,t2r10_human,9,28
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,T (Taste 2),TAS2R13,TAS2R13,t2r13_human,10,31
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,T (Taste 2),TAS2R14,TAS2R14,t2r14_human,9,31
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,T (Taste 2),TAS2R16,TAS2R16,t2r16_human,6,24
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,T (Taste 2),TAS2R19,TAS2R19,t2r19_human,9,28
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,T (Taste 2),TAS2R20,TAS2R20,t2r20_human,10,29
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,T (Taste 2),TAS2R30,TAS2R30,t2r30_human,9,29
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,T (Taste 2),TAS2R31,TAS2R31,t2r31_human,11,29
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,T (Taste 2),TAS2R38,TAS2R38,t2r38_human,8,26
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,T (Taste 2),TAS2R39,TAS2R39,t2r39_human,9,26
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,T (Taste 2),TAS2R40,TAS2R40,t2r40_human,7,25
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,T (Taste 2),TAS2R41,TAS2R41,t2r41_human,10,29
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,T (Taste 2),TAS2R42,TAS2R42,t2r42_human,8,27
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,T (Taste 2),TAS2R43,TAS2R43,t2r43_human,11,29
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,T (Taste 2),TAS2R45,TAS2R45,t2r45_human,11,30
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,T (Taste 2),TAS2R46,TAS2R46,t2r46_human,10,29
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,T (Taste 2),TAS2R50,TAS2R50,t2r50_human,11,31
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,T (Taste 2),TAS2R60,TAS2R60,t2r60_human,11,28
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,T (Taste 2),TAS2R1,TAS2R1,ta2r1_human,11,26
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,T (Taste 2),TAS2R3,TAS2R3,ta2r3_human,11,25
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,T (Taste 2),TAS2R4,TAS2R4,ta2r4_human,13,29
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,T (Taste 2),TAS2R5,TAS2R5,ta2r5_human,12,25
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,T (Taste 2),TAS2R7,TAS2R7,ta2r7_human,11,27
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,T (Taste 2),TAS2R8,TAS2R8,ta2r8_human,9,25
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,T (Taste 2),TAS2R9,TAS2R9,ta2r9_human,12,32
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,T (Taste 2),TAS2R10,TAS2R10,t2r10_human,9,25
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,T (Taste 2),TAS2R13,TAS2R13,t2r13_human,7,27
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,T (Taste 2),TAS2R14,TAS2R14,t2r14_human,9,28
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,T (Taste 2),TAS2R16,TAS2R16,t2r16_human,9,24
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,T (Taste 2),TAS2R19,TAS2R19,t2r19_human,7,24
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,T (Taste 2),TAS2R20,TAS2R20,t2r20_human,9,25
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,T (Taste 2),TAS2R30,TAS2R30,t2r30_human,11,28
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,T (Taste 2),TAS2R31,TAS2R31,t2r31_human,12,27
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,T (Taste 2),TAS2R38,TAS2R38,t2r38_human,11,25
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,T (Taste 2),TAS2R39,TAS2R39,t2r39_human,9,25
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,T (Taste 2),TAS2R40,TAS2R40,t2r40_human,9,25
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,T (Taste 2),TAS2R41,TAS2R41,t2r41_human,13,27
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,T (Taste 2),TAS2R42,TAS2R42,t2r42_human,10,26
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,T (Taste 2),TAS2R43,TAS2R43,t2r43_human,11,27
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,T (Taste 2),TAS2R45,TAS2R45,t2r45_human,12,29
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,T (Taste 2),TAS2R46,TAS2R46,t2r46_human,9,26
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,T (Taste 2),TAS2R50,TAS2R50,t2r50_human,11,27
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,T (Taste 2),TAS2R60,TAS2R60,t2r60_human,12,27
A (Rhodopsin),D<sub>5</sub>,D<sub>5</sub> receptor,drd5_human,T (Taste 2),TAS2R1,TAS2R1,ta2r1_human,9,25
A (Rhodopsin),D<sub>5</sub>,D<sub>5</sub> receptor,drd5_human,T (Taste 2),TAS2R3,TAS2R3,ta2r3_human,10,26
A (Rhodopsin),D<sub>5</sub>,D<sub>5</sub> receptor,drd5_human,T (Taste 2),TAS2R4,TAS2R4,ta2r4_human,8,29
A (Rhodopsin),D<sub>5</sub>,D<sub>5</sub> receptor,drd5_human,T (Taste 2),TAS2R5,TAS2R5,ta2r5_human,9,26
A (Rhodopsin),D<sub>5</sub>,D<sub>5</sub> receptor,drd5_human,T (Taste 2),TAS2R7,TAS2R7,ta2r7_human,11,26
A (Rhodopsin),D<sub>5</sub>,D<sub>5</sub> receptor,drd5_human,T (Taste 2),TAS2R8,TAS2R8,ta2r8_human,10,27
A (Rhodopsin),D<sub>5</sub>,D<sub>5</sub> receptor,drd5_human,T (Taste 2),TAS2R9,TAS2R9,ta2r9_human,9,29
A (Rhodopsin),D<sub>5</sub>,D<sub>5</sub> receptor,drd5_human,T (Taste 2),TAS2R10,TAS2R10,t2r10_human,8,26
A (Rhodopsin),D<sub>5</sub>,D<sub>5</sub> receptor,drd5_human,T (Taste 2),TAS2R13,TAS2R13,t2r13_human,7,26
A (Rhodopsin),D<sub>5</sub>,D<sub>5</sub> receptor,drd5_human,T (Taste 2),TAS2R14,TAS2R14,t2r14_human,8,26
A (Rhodopsin),D<sub>5</sub>,D<sub>5</sub> receptor,drd5_human,T (Taste 2),TAS2R16,TAS2R16,t2r16_human,7,25
A (Rhodopsin),D<sub>5</sub>,D<sub>5</sub> receptor,drd5_human,T (Taste 2),TAS2R19,TAS2R19,t2r19_human,9,26
A (Rhodopsin),D<sub>5</sub>,D<sub>5</sub> receptor,drd5_human,T (Taste 2),TAS2R20,TAS2R20,t2r20_human,11,28
A (Rhodopsin),D<sub>5</sub>,D<sub>5</sub> receptor,drd5_human,T (Taste 2),TAS2R30,TAS2R30,t2r30_human,9,28
A (Rhodopsin),D<sub>5</sub>,D<sub>5</sub> receptor,drd5_human,T (Taste 2),TAS2R31,TAS2R31,t2r31_human,9,26
A (Rhodopsin),D<sub>5</sub>,D<sub>5</sub> receptor,drd5_human,T (Taste 2),TAS2R38,TAS2R38,t2r38_human,9,24
A (Rhodopsin),D<sub>5</sub>,D<sub>5</sub> receptor,drd5_human,T (Taste 2),TAS2R39,TAS2R39,t2r39_human,8,25
A (Rhodopsin),D<sub>5</sub>,D<sub>5</sub> receptor,drd5_human,T (Taste 2),TAS2R40,TAS2R40,t2r40_human,9,27
A (Rhodopsin),D<sub>5</sub>,D<sub>5</sub> receptor,drd5_human,T (Taste 2),TAS2R41,TAS2R41,t2r41_human,12,28
A (Rhodopsin),D<sub>5</sub>,D<sub>5</sub> receptor,drd5_human,T (Taste 2),TAS2R42,TAS2R42,t2r42_human,10,27
A (Rhodopsin),D<sub>5</sub>,D<sub>5</sub> receptor,drd5_human,T (Taste 2),TAS2R43,TAS2R43,t2r43_human,8,27
A (Rhodopsin),D<sub>5</sub>,D<sub>5</sub> receptor,drd5_human,T (Taste 2),TAS2R45,TAS2R45,t2r45_human,10,28
A (Rhodopsin),D<sub>5</sub>,D<sub>5</sub> receptor,drd5_human,T (Taste 2),TAS2R46,TAS2R46,t2r46_human,9,27
A (Rhodopsin),D<sub>5</sub>,D<sub>5</sub> receptor,drd5_human,T (Taste 2),TAS2R50,TAS2R50,t2r50_human,9,27
A (Rhodopsin),D<sub>5</sub>,D<sub>5</sub> receptor,drd5_human,T (Taste 2),TAS2R60,TAS2R60,t2r60_human,11,27
A (Rhodopsin),H<sub>1</sub>,H<sub>1</sub> receptor,hrh1_human,T (Taste 2),TAS2R1,TAS2R1,ta2r1_human,11,28
A (Rhodopsin),H<sub>1</sub>,H<sub>1</sub> receptor,hrh1_human,T (Taste 2),TAS2R3,TAS2R3,ta2r3_human,12,27
A (Rhodopsin),H<sub>1</sub>,H<sub>1</sub> receptor,hrh1_human,T (Taste 2),TAS2R4,TAS2R4,ta2r4_human,11,31
A (Rhodopsin),H<sub>1</sub>,H<sub>1</sub> receptor,hrh1_human,T (Taste 2),TAS2R5,TAS2R5,ta2r5_human,13,30
A (Rhodopsin),H<sub>1</sub>,H<sub>1</sub> receptor,hrh1_human,T (Taste 2),TAS2R7,TAS2R7,ta2r7_human,12,28
A (Rhodopsin),H<sub>1</sub>,H<sub>1</sub> receptor,hrh1_human,T (Taste 2),TAS2R8,TAS2R8,ta2r8_human,10,31
A (Rhodopsin),H<sub>1</sub>,H<sub>1</sub> receptor,hrh1_human,T (Taste 2),TAS2R9,TAS2R9,ta2r9_human,11,33
A (Rhodopsin),H<sub>1</sub>,H<sub>1</sub> receptor,hrh1_human,T (Taste 2),TAS2R10,TAS2R10,t2r10_human,10,26
A (Rhodopsin),H<sub>1</sub>,H<sub>1</sub> receptor,hrh1_human,T (Taste 2),TAS2R13,TAS2R13,t2r13_human,8,27
A (Rhodopsin),H<sub>1</sub>,H<sub>1</sub> receptor,hrh1_human,T (Taste 2),TAS2R14,TAS2R14,t2r14_human,9,29
A (Rhodopsin),H<sub>1</sub>,H<sub>1</sub> receptor,hrh1_human,T (Taste 2),TAS2R16,TAS2R16,t2r16_human,8,26
A (Rhodopsin),H<sub>1</sub>,H<sub>1</sub> receptor,hrh1_human,T (Taste 2),TAS2R19,TAS2R19,t2r19_human,10,27
A (Rhodopsin),H<sub>1</sub>,H<sub>1</sub> receptor,hrh1_human,T (Taste 2),TAS2R20,TAS2R20,t2r20_human,12,29
A (Rhodopsin),H<sub>1</sub>,H<sub>1</sub> receptor,hrh1_human,T (Taste 2),TAS2R30,TAS2R30,t2r30_human,11,30
A (Rhodopsin),H<sub>1</sub>,H<sub>1</sub> receptor,hrh1_human,T (Taste 2),TAS2R31,TAS2R31,t2r31_human,11,28
A (Rhodopsin),H<sub>1</sub>,H<sub>1</sub> receptor,hrh1_human,T (Taste 2),TAS2R38,TAS2R38,t2r38_human,9,27
A (Rhodopsin),H<sub>1</sub>,H<sub>1</sub> receptor,hrh1_human,T (Taste 2),TAS2R39,TAS2R39,t2r39_human,9,26
A (Rhodopsin),H<sub>1</sub>,H<sub>1</sub> receptor,hrh1_human,T (Taste 2),TAS2R40,TAS2R40,t2r40_human,8,26
A (Rhodopsin),H<sub>1</sub>,H<sub>1</sub> receptor,hrh1_human,T (Taste 2),TAS2R41,TAS2R41,t2r41_human,11,28
A (Rhodopsin),H<sub>1</sub>,H<sub>1</sub> receptor,hrh1_human,T (Taste 2),TAS2R42,TAS2R42,t2r42_human,9,29
A (Rhodopsin),H<sub>1</sub>,H<sub>1</sub> receptor,hrh1_human,T (Taste 2),TAS2R43,TAS2R43,t2r43_human,10,29
A (Rhodopsin),H<sub>1</sub>,H<sub>1</sub> receptor,hrh1_human,T (Taste 2),TAS2R45,TAS2R45,t2r45_human,11,30
A (Rhodopsin),H<sub>1</sub>,H<sub>1</sub> receptor,hrh1_human,T (Taste 2),TAS2R46,TAS2R46,t2r46_human,11,29
A (Rhodopsin),H<sub>1</sub>,H<sub>1</sub> receptor,hrh1_human,T (Taste 2),TAS2R50,TAS2R50,t2r50_human,10,29
A (Rhodopsin),H<sub>1</sub>,H<sub>1</sub> receptor,hrh1_human,T (Taste 2),TAS2R60,TAS2R60,t2r60_human,12,28
A (Rhodopsin),H<sub>2</sub>,H<sub>2</sub> receptor,hrh2_human,T (Taste 2),TAS2R1,TAS2R1,ta2r1_human,6,24
A (Rhodopsin),H<sub>2</sub>,H<sub>2</sub> receptor,hrh2_human,T (Taste 2),TAS2R3,TAS2R3,ta2r3_human,10,27
A (Rhodopsin),H<sub>2</sub>,H<sub>2</sub> receptor,hrh2_human,T (Taste 2),TAS2R4,TAS2R4,ta2r4_human,11,30
A (Rhodopsin),H<sub>2</sub>,H<sub>2</sub> receptor,hrh2_human,T (Taste 2),TAS2R5,TAS2R5,ta2r5_human,11,26
A (Rhodopsin),H<sub>2</sub>,H<sub>2</sub> receptor,hrh2_human,T (Taste 2),TAS2R7,TAS2R7,ta2r7_human,10,26
A (Rhodopsin),H<sub>2</sub>,H<sub>2</sub> receptor,hrh2_human,T (Taste 2),TAS2R8,TAS2R8,ta2r8_human,9,28
A (Rhodopsin),H<sub>2</sub>,H<sub>2</sub> receptor,hrh2_human,T (Taste 2),TAS2R9,TAS2R9,ta2r9_human,12,31
A (Rhodopsin),H<sub>2</sub>,H<sub>2</sub> receptor,hrh2_human,T (Taste 2),TAS2R10,TAS2R10,t2r10_human,8,25
A (Rhodopsin),H<sub>2</sub>,H<sub>2</sub> receptor,hrh2_human,T (Taste 2),TAS2R13,TAS2R13,t2r13_human,10,25
A (Rhodopsin),H<sub>2</sub>,H<sub>2</sub> receptor,hrh2_human,T (Taste 2),TAS2R14,TAS2R14,t2r14_human,12,27
A (Rhodopsin),H<sub>2</sub>,H<sub>2</sub> receptor,hrh2_human,T (Taste 2),TAS2R16,TAS2R16,t2r16_human,7,22
A (Rhodopsin),H<sub>2</sub>,H<sub>2</sub> receptor,hrh2_human,T (Taste 2),TAS2R19,TAS2R19,t2r19_human,8,26
A (Rhodopsin),H<sub>2</sub>,H<sub>2</sub> receptor,hrh2_human,T (Taste 2),TAS2R20,TAS2R20,t2r20_human,8,26
A (Rhodopsin),H<sub>2</sub>,H<sub>2</sub> receptor,hrh2_human,T (Taste 2),TAS2R30,TAS2R30,t2r30_human,10,28
A (Rhodopsin),H<sub>2</sub>,H<sub>2</sub> receptor,hrh2_human,T (Taste 2),TAS2R31,TAS2R31,t2r31_human,9,26
A (Rhodopsin),H<sub>2</sub>,H<sub>2</sub> receptor,hrh2_human,T (Taste 2),TAS2R38,TAS2R38,t2r38_human,10,28
A (Rhodopsin),H<sub>2</sub>,H<sub>2</sub> receptor,hrh2_human,T (Taste 2),TAS2R39,TAS2R39,t2r39_human,11,26
A (Rhodopsin),H<sub>2</sub>,H<sub>2</sub> receptor,hrh2_human,T (Taste 2),TAS2R40,TAS2R40,t2r40_human,9,26
A (Rhodopsin),H<sub>2</sub>,H<sub>2</sub> receptor,hrh2_human,T (Taste 2),TAS2R41,TAS2R41,t2r41_human,13,28
A (Rhodopsin),H<sub>2</sub>,H<sub>2</sub> receptor,hrh2_human,T (Taste 2),TAS2R42,TAS2R42,t2r42_human,10,25
A (Rhodopsin),H<sub>2</sub>,H<sub>2</sub> receptor,hrh2_human,T (Taste 2),TAS2R43,TAS2R43,t2r43_human,9,27
A (Rhodopsin),H<sub>2</sub>,H<sub>2</sub> receptor,hrh2_human,T (Taste 2),TAS2R45,TAS2R45,t2r45_human,10,27
A (Rhodopsin),H<sub>2</sub>,H<sub>2</sub> receptor,hrh2_human,T (Taste 2),TAS2R46,TAS2R46,t2r46_human,9,27
A (Rhodopsin),H<sub>2</sub>,H<sub>2</sub> receptor,hrh2_human,T (Taste 2),TAS2R50,TAS2R50,t2r50_human,9,28
A (Rhodopsin),H<sub>2</sub>,H<sub>2</sub> receptor,hrh2_human,T (Taste 2),TAS2R60,TAS2R60,t2r60_human,12,26
A (Rhodopsin),H<sub>3</sub>,H<sub>3</sub> receptor,hrh3_human,T (Taste 2),TAS2R1,TAS2R1,ta2r1_human,9,26
A (Rhodopsin),H<sub>3</sub>,H<sub>3</sub> receptor,hrh3_human,T (Taste 2),TAS2R3,TAS2R3,ta2r3_human,11,25
A (Rhodopsin),H<sub>3</sub>,H<sub>3</sub> receptor,hrh3_human,T (Taste 2),TAS2R4,TAS2R4,ta2r4_human,12,30
A (Rhodopsin),H<sub>3</sub>,H<sub>3</sub> receptor,hrh3_human,T (Taste 2),TAS2R5,TAS2R5,ta2r5_human,9,28
A (Rhodopsin),H<sub>3</sub>,H<sub>3</sub> receptor,hrh3_human,T (Taste 2),TAS2R7,TAS2R7,ta2r7_human,12,25
A (Rhodopsin),H<sub>3</sub>,H<sub>3</sub> receptor,hrh3_human,T (Taste 2),TAS2R8,TAS2R8,ta2r8_human,10,27
A (Rhodopsin),H<sub>3</sub>,H<sub>3</sub> receptor,hrh3_human,T (Taste 2),TAS2R9,TAS2R9,ta2r9_human,13,29
